"96","16416","100","27112019"
"96","16239","100","27112019"
"96","18302","100","27112019"
"96","4539","100","27112019"
"96","16179","100","27112019"
"96","16198","100","27112019"
"97","4292","100","27112019"
"97","16329","100","27112019"
"97","4242","100","27112019"
"97","18282","100","27112019"
"97","4420","100","27112019"
"97","16210","100","27112019"
"97","16340","100","27112019"
"97","16455","100","27112019"
"97","4108","100","27112019"
"97","15977","100","27112019"
"97","16430","100","27112019"
"98","4425","100","28112019"
"98","18348","100","28112019"
"98","13017","100","28112019"
"98","18284","100","28112019"
"98","3894","100","28112019"
"98","16228","100","28112019"
"98","16499","100","28112019"
"98","18177","100","28112019"
"98","18111","100","28112019"
"98","16646","100","28112019"
"98","7955","100","28112019"
"99","18121","100","24112019"
"99","18126","100","24112019"
"99","18301","100","24112019"
"99","18263","100","24112019"
"99","18249","100","24112019"
"99","18275","100","24112019"
"99","18259","100","24112019"
"99","18283","100","24112019"
"99","10255","100","24112019"
"99","18201","100","24112019"
"99","18233","100","24112019"
"100","15749","100","24102019"
"100","3766","100","24102019"
"101","17060","100","30112019"
"101","18241","100","30112019"
"101","4399","100","30112019"
"101","16853","100","30112019"
"101","18016","100","30112019"
"101","18262","100","30112019"
"101","4268","100","30112019"
"101","4425","100","30112019"
"101","17119","100","30112019"
"101","18348","100","30112019"
"101","16313","100","30112019"
"101","16499","100","30112019"
"101","4256","100","30112019"
"101","4248","100","30112019"
"101","18132","100","30112019"
"101","18189","100","30112019"
"101","16999","100","30112019"
"101","18240","100","30112019"
"101","15907","100","30112019"
"101","16711","100","30112019"
"101","17937","100","30112019"
"101","17029","100","30112019"
"101","15908","100","30112019"
"101","18142","100","30112019"
"101","18283","100","30112019"
"102","16379","100","01122019"
"102","3889","100","01122019"
"102","3644","100","01122019"
"102","5090","100","01122019"
"102","16200","100","01122019"
"102","5970","100","01122019"
"102","16997","100","01122019"
"102","3576","100","01122019"
"102","16313","100","01122019"
"102","3616","100","01122019"
"102","7955","100","01122019"
"102","15290","100","01122019"
"103","18143","100","04122019"
"103","15881","100","04122019"
"103","18299","100","04122019"
"103","13733","100","04122019"
"103","12799","100","04122019"
"103","18311","100","04122019"
"103","8936","100","04122019"
"103","18178","100","04122019"
"103","16357","100","04122019"
"103","16469","100","04122019"
"103","18092","100","04122019"
"103","18293","100","04122019"
"104","17322","100","04122019"
"104","15868","100","04122019"
"104","15870","100","04122019"
"104","4256","100","04122019"
"104","17119","100","04122019"
"104","16420","100","04122019"
"104","15829","100","04122019"
"104","16113","100","04122019"
"104","4539","100","04122019"
"104","16813","100","04122019"
"104","17960","100","04122019"
"105","18532","100","06122019"
"105","18272","100","06122019"
"105","18565","100","06122019"
"105","18362","100","06122019"
"105","18282","100","06122019"
"105","18311","100","06122019"
"105","16357","100","06122019"
"105","16469","100","06122019"
"106","3575","100","11122019"
"106","16379","100","11122019"
"106","15889","100","11122019"
"106","19107","100","11122019"
"106","4268","100","11122019"
"106","4425","100","11122019"
"106","4326","100","11122019"
"106","4428","100","11122019"
"106","3677","100","11122019"
"106","4259","100","11122019"
"106","4340","100","11122019"
"107","15830","100","15122019"
"107","18309","100","15122019"
